,adjectives,century,nouns,poem_id,rhymes,rhyming_adjectives,rhyming_nouns,rhyming_verbs,verbs,words
1192,3,xix,6,1192,2,0,1,1,1,20
1193,31,xix,127,1193,60,5,28,20,50,386
1194,1,xix,23,1194,12,2,9,0,3,67
1195,8,xix,39,1195,20,2,7,4,10,127
1196,3,xix,16,1196,10,2,5,3,2,33
1197,1,xix,4,1197,4,0,2,2,2,20
1198,14,xix,46,1198,20,3,14,3,9,117
1199,11,xix,45,1199,32,2,15,10,29,209
1200,0,xix,6,1200,2,0,2,0,2,17
1201,0,xix,7,1201,2,0,2,0,3,16
1202,7,xix,28,1202,8,0,3,3,6,74
1203,5,xix,39,1203,18,0,6,4,13,112
1204,0,xix,8,1204,4,0,0,3,10,39
1205,72,xix,246,1205,192,25,114,37,94,785
1206,1,xix,9,1206,2,0,2,0,0,17
1207,0,xix,3,1207,2,0,2,0,2,10
1208,26,xix,96,1208,78,4,38,16,40,358
1209,30,xix,134,1209,76,6,30,22,81,550
1210,2,xix,4,1210,2,0,1,1,1,19
1211,18,xix,36,1211,28,2,17,4,28,195
1212,7,xix,25,1212,12,0,6,6,15,73
1213,12,xix,86,1213,96,7,52,25,26,280
1214,82,xix,290,1214,252,28,149,66,127,1066
1215,0,xix,7,1215,2,0,1,0,2,18
1216,12,xix,47,1216,32,4,17,7,22,139
1217,1,xix,14,1217,4,0,2,2,4,30
1218,233,xix,1110,1218,484,48,317,95,329,3079
1219,62,xix,292,1219,152,19,89,34,126,1055
1220,54,xix,166,1220,84,3,62,11,61,519
1221,6,xix,25,1221,18,0,13,1,8,79
1222,2,xix,12,1222,4,1,2,0,3,34
1223,8,xix,16,1223,8,2,3,0,6,76
1224,9,xix,29,1224,8,1,6,0,3,71
1225,3,xix,18,1225,6,0,3,2,4,54
1226,0,xix,6,1226,2,0,2,0,1,18
1227,8,xix,21,1227,12,0,6,5,12,72
1228,6,xix,11,1228,4,1,2,1,1,33
1229,1,xix,7,1229,2,0,2,0,1,26
1230,12,xix,27,1230,12,2,6,4,9,88
1231,7,xix,28,1231,12,2,5,5,10,87
1232,88,xix,212,1232,106,14,59,25,80,662
1233,35,xix,262,1233,224,20,115,53,135,975
1234,10,xix,16,1234,14,2,7,2,12,86
1235,20,xix,77,1235,36,2,17,11,33,234
1236,14,xix,57,1236,44,7,15,11,21,177
1237,2,xix,9,1237,6,2,4,0,4,34
1238,5,xix,19,1238,16,4,4,6,10,74
1239,5,xix,12,1239,4,2,0,0,2,47
1240,1,xix,10,1240,4,0,0,3,4,35
1241,2,xix,6,1241,4,0,2,2,4,36
1242,4,xix,16,1242,8,0,5,2,6,49
1243,1,xix,8,1243,4,1,3,0,1,27
1244,1,xix,9,1244,2,0,2,0,1,23
1245,45,xix,120,1245,64,14,35,9,39,448
1246,5,xix,8,1246,6,3,0,0,6,63
1247,26,xix,46,1247,22,1,18,2,8,155
1248,0,xix,2,1248,4,0,0,0,0,18
1249,6,xix,41,1249,14,0,6,6,11,102
1250,11,xix,46,1250,22,3,14,4,19,135
1251,0,xix,8,1251,4,0,3,1,2,24
1252,41,xix,116,1252,72,12,31,17,50,442
1253,26,xix,62,1253,36,5,22,5,26,233
1254,7,xix,28,1254,14,2,7,3,12,91
1255,10,xix,21,1255,10,3,4,3,12,75
1256,2,xix,5,1256,2,1,1,0,0,18
1257,25,xix,95,1257,46,4,34,6,29,308
1258,13,xix,37,1258,14,0,13,1,12,102
1259,60,xix,192,1259,126,14,65,31,105,799
1260,3,xix,5,1260,2,2,0,0,3,24
1261,11,xix,26,1261,20,2,4,9,25,141
1262,5,xix,21,1262,10,1,6,2,13,73
1263,0,xix,8,1263,2,0,0,2,2,31
1264,6,xix,17,1264,4,0,1,0,1,52
1265,5,xix,15,1265,8,1,5,0,8,78
1266,13,xix,31,1266,14,1,10,2,10,94
1267,1,xix,23,1267,14,2,11,1,5,92
1268,17,xix,52,1268,28,1,18,5,15,200
1269,4,xix,23,1269,6,0,2,4,10,61
1270,21,xix,58,1270,28,4,14,6,15,175
1271,10,xix,42,1271,20,0,16,1,14,150
1272,17,xix,41,1272,30,3,11,8,24,207
1273,2,xix,23,1273,8,0,5,3,9,71
1274,11,xix,21,1274,10,2,6,1,8,91
1275,4,xix,24,1275,8,0,6,0,7,73
1276,34,xix,129,1276,76,13,34,14,85,565
1277,13,xix,38,1277,16,1,10,4,12,106
1278,3,xix,25,1278,8,0,8,0,5,73
1279,2,xix,4,1279,2,0,1,1,4,32
1280,56,xix,192,1280,96,9,60,17,64,604
1281,6,xix,23,1281,12,1,7,1,9,86
1282,3,xix,10,1282,4,0,2,1,0,32
1283,6,xix,10,1283,4,1,2,1,5,40
1284,151,xix,507,1284,552,77,198,171,338,2287
1285,20,xix,48,1285,26,6,17,2,17,182
1286,213,xix,1179,1286,996,104,454,312,581,4150
1287,0,xix,8,1287,2,0,1,0,0,18
1288,8,xix,21,1288,8,1,3,1,5,69
1289,7,xix,17,1289,6,2,4,0,8,57
1290,4,xix,8,1290,4,2,0,0,6,39
1291,36,xix,156,1291,98,5,49,32,99,660
1292,7,xix,30,1292,16,3,9,3,13,107
1293,7,xix,12,1293,6,0,4,2,8,53
1294,4,xix,18,1294,6,0,2,4,4,48
1295,7,xix,41,1295,24,3,11,6,12,124
1296,3,xix,10,1296,4,0,3,1,1,22
1297,5,xix,16,1297,6,3,2,0,2,46
1298,8,xix,30,1298,16,5,7,3,16,115
1299,71,xix,192,1299,88,14,41,26,66,579
1300,10,xix,18,1300,14,2,7,1,9,87
1301,28,xix,120,1301,80,4,36,24,69,599
1302,1,xix,9,1302,2,0,1,0,0,29
1303,57,xix,194,1303,106,12,68,17,81,636
1304,4,xix,11,1304,4,1,1,1,2,33
1305,42,xix,160,1305,72,7,44,18,43,464
1306,4,xix,15,1306,10,1,9,0,4,73
1307,25,xix,49,1307,32,1,17,7,34,201
1308,3,xix,14,1308,4,0,1,2,3,45
1309,9,xix,31,1309,14,2,8,2,12,108
1310,3,xix,12,1310,6,1,1,1,1,37
1311,12,xix,20,1311,12,1,7,1,7,101
1312,7,xix,29,1312,14,2,8,4,13,88
1313,9,xix,29,1313,10,2,7,1,9,83
1314,4,xix,13,1314,6,0,4,2,3,37
1315,1,xix,15,1315,6,1,1,1,8,56
1316,5,xix,23,1316,18,0,10,4,17,99
1317,3,xix,18,1317,10,1,5,1,6,57
1318,7,xix,32,1318,12,0,8,3,9,90
1319,17,xix,66,1319,42,10,25,7,18,184
1320,2,xix,18,1320,6,2,3,0,0,52
1321,1,xix,8,1321,4,0,4,0,2,24
1322,6,xix,53,1322,22,3,15,2,17,145
1323,2,xix,7,1323,2,0,0,2,3,24
1324,3,xix,45,1324,18,1,10,1,13,146
1325,3,xix,13,1325,8,0,4,3,6,53
1326,5,xix,20,1326,8,1,3,3,6,65
1327,22,xix,46,1327,26,1,21,3,18,187
1328,3,xix,25,1328,14,0,6,7,16,112
1329,3,xix,20,1329,6,0,4,2,6,69
1330,27,xix,160,1330,74,5,58,6,40,448
1331,5,xix,18,1331,8,0,4,3,8,70
1332,5,xix,25,1332,8,2,4,2,10,78
1333,1,xix,11,1333,8,0,4,2,10,62
1334,13,xix,27,1334,12,3,6,3,10,100
1335,8,xix,30,1335,12,1,6,2,10,106
1336,13,xix,72,1336,20,0,16,2,15,189
1337,2,xix,16,1337,4,0,2,1,1,43
1338,6,xix,20,1338,8,1,5,2,5,68
1339,10,xix,35,1339,18,1,8,8,28,140
1340,3,xix,15,1340,12,1,3,3,13,92
1341,22,xix,104,1341,46,2,23,17,42,340
1342,1,xix,13,1342,4,0,2,2,4,48
1343,7,xix,16,1343,4,1,2,1,1,53
1344,3,xix,21,1344,8,0,8,0,11,93
1345,10,xix,18,1345,8,3,4,0,4,72
1346,11,xix,19,1346,6,2,4,0,2,63
1347,13,xix,48,1347,18,4,12,2,16,142
1348,6,xix,28,1348,10,1,7,1,11,86
1349,2,xix,19,1349,16,1,4,6,19,106
1350,1,xix,20,1350,10,0,6,1,10,106
1351,10,xix,72,1351,24,2,20,1,23,189
1352,6,xix,28,1352,8,1,6,1,4,77
1353,2,xix,21,1353,8,0,7,0,9,86
1354,31,xix,136,1354,64,6,35,22,63,450
1355,10,xix,30,1355,14,0,9,4,16,106
1356,1,xix,14,1356,2,0,1,1,7,53
1357,0,xix,11,1357,2,0,2,0,0,31
1358,9,xix,23,1358,10,1,4,1,9,98
1359,6,xix,42,1359,22,3,14,3,18,152
1360,2,xix,17,1360,6,0,4,2,9,50
1361,4,xix,11,1361,4,0,1,1,3,40
1362,8,xix,27,1362,8,0,5,0,6,78
1363,12,xix,20,1363,12,0,7,2,12,93
1364,4,xix,16,1364,12,0,6,5,14,92
1365,17,xix,30,1365,16,3,9,3,14,102
1366,7,xix,25,1366,20,2,13,1,9,93
1367,15,xix,28,1367,16,0,9,2,12,129
1368,8,xix,24,1368,10,2,7,1,4,68
1369,0,xix,13,1369,6,0,1,3,11,56
1370,9,xix,30,1370,16,1,10,4,10,102
1371,7,xix,27,1371,16,1,11,1,3,88
1372,13,xix,23,1372,10,2,7,0,6,69
1373,16,xix,50,1373,26,5,15,5,21,170
1374,11,xix,45,1374,16,2,10,3,12,121
1375,6,xix,21,1375,10,1,8,1,6,58
1376,31,xix,104,1376,40,7,21,5,41,316
1377,3,xix,22,1377,16,2,8,3,13,84
1378,8,xix,17,1378,12,2,4,2,9,72
1379,8,xix,24,1379,14,2,9,2,8,77
1380,20,xix,43,1380,24,8,13,2,10,150
1381,18,xix,39,1381,18,0,12,3,12,125
1382,2,xix,23,1382,14,1,7,4,16,82
1383,1,xix,24,1383,8,0,5,1,9,65
1384,15,xix,37,1384,16,2,11,3,10,111
1385,5,xix,27,1385,12,0,11,1,13,84
1386,23,xix,81,1386,54,6,29,9,21,240
1387,6,xix,23,1387,12,0,6,3,11,82
1388,5,xix,13,1388,8,0,5,0,10,57
1389,10,xix,28,1389,14,0,11,2,9,86
1390,8,xix,15,1390,12,2,3,2,10,78
1391,7,xix,14,1391,8,4,4,0,3,45
1392,19,xix,29,1392,20,9,7,4,19,126
1393,9,xix,32,1393,16,2,10,3,9,103
1394,3,xix,20,1394,6,0,5,1,6,63
1395,4,xix,21,1395,10,0,4,6,13,70
1396,3,xix,18,1396,6,0,1,5,9,65
1397,3,xix,14,1397,2,0,1,1,1,32
1398,0,xix,11,1398,4,0,2,2,6,38
1399,2,xix,15,1399,4,0,0,4,5,40
1400,2,xix,14,1400,4,0,2,2,4,38
1401,4,xix,30,1401,12,0,7,3,8,80
1402,9,xix,63,1402,34,3,24,4,30,224
1403,2,xix,9,1403,2,0,2,0,3,38
1404,127,xix,581,1404,318,15,167,93,284,2082
1405,0,xix,13,1405,2,0,0,2,3,26
1406,3,xix,22,1406,8,0,2,6,9,67
1407,0,xix,18,1407,4,0,1,2,9,44
1408,19,xix,89,1408,40,1,22,13,23,274
1409,0,xix,14,1409,4,0,2,0,2,41
1410,14,xix,47,1410,30,2,16,9,26,211
1411,3,xix,10,1411,4,0,1,2,8,41
1412,1,xix,18,1412,6,0,5,1,6,69
1413,5,xix,48,1413,20,0,13,5,18,141
1414,5,xix,11,1414,2,0,0,2,3,39
1415,1,xix,9,1415,2,0,0,0,2,26
1416,0,xix,14,1416,2,0,2,0,3,29
1417,2,xix,15,1417,2,0,1,1,0,32
1418,0,xix,8,1418,2,0,0,0,6,35
1419,3,xix,7,1419,2,0,1,1,1,18
1420,0,xix,15,1420,4,0,4,0,4,39
1421,1,xix,12,1421,2,0,2,0,2,36
1422,1,xix,10,1422,2,0,0,2,6,33
1423,4,xix,13,1423,4,0,1,2,2,43
1424,49,xix,269,1424,140,2,86,43,120,963
1425,3,xix,14,1425,2,1,1,0,1,30
1426,1,xix,20,1426,8,0,4,4,14,79
1427,2,xix,6,1427,2,0,1,1,3,20
1428,5,xix,21,1428,6,0,3,1,4,59
1429,4,xix,16,1429,2,0,2,0,3,35
1430,0,xix,11,1430,2,0,0,2,4,31
1431,0,xix,16,1431,2,0,1,0,3,35
1432,2,xix,15,1432,4,0,3,1,6,49
1433,5,xix,17,1433,14,1,5,7,21,102
1434,3,xix,9,1434,6,1,3,2,3,32
1435,8,xix,80,1435,48,4,29,8,33,240
1436,8,xix,21,1436,14,0,8,4,6,86
1437,1,xix,6,1437,2,0,1,1,1,19
1438,13,xix,24,1438,12,3,7,2,6,84
1439,1,xix,5,1439,4,0,1,3,3,30
1440,23,xix,39,1440,22,6,9,2,8,147
1441,2,xix,13,1441,12,0,3,7,13,79
1442,11,xix,18,1442,8,3,3,1,3,57
1443,9,xix,27,1443,14,4,4,2,7,99
1444,3,xix,16,1444,8,0,4,3,10,73
1445,5,xix,22,1445,18,0,9,6,15,92
1446,8,xix,19,1446,8,1,4,3,8,60
1447,7,xix,26,1447,12,1,10,1,5,77
1448,4,xix,10,1448,12,0,4,6,10,72
1449,4,xix,15,1449,6,0,4,0,5,44
1450,15,xix,33,1450,16,2,8,4,11,105
1451,6,xix,12,1451,6,1,3,2,3,42
1452,3,xix,6,1452,4,1,0,1,4,31
1453,3,xix,20,1453,12,0,3,7,11,74
1454,25,xix,104,1454,56,6,35,11,39,342
1455,4,xix,26,1455,14,2,7,4,15,99
1456,8,xix,24,1456,16,0,10,4,15,115
1457,1,xix,20,1457,16,2,6,7,15,94
1458,25,xix,69,1458,28,2,21,4,16,172
1459,11,xix,46,1459,16,0,9,5,9,105
1460,3,xix,9,1460,4,2,2,0,2,32
1461,8,xix,52,1461,22,4,13,5,21,143
1462,23,xix,141,1462,110,6,52,30,93,695
1463,1,xix,9,1463,4,0,3,0,4,26
1464,6,xix,31,1464,12,1,8,0,6,84
1465,4,xix,17,1465,16,2,7,5,12,70
1466,19,xix,47,1466,18,2,12,4,10,128
1467,8,xix,31,1467,10,3,3,3,4,74
1468,5,xix,19,1468,24,9,10,4,5,80
1469,2,xix,27,1469,8,0,5,3,8,65
1470,7,xix,22,1470,6,0,5,1,3,61
1471,16,xix,81,1471,36,4,22,8,23,247
1472,2,xix,22,1472,8,1,5,0,4,85
1473,3,xix,25,1473,16,0,7,7,7,70
1474,0,xix,12,1474,2,0,2,0,1,28
1475,9,xix,32,1475,16,1,15,0,2,83
1476,4,xix,21,1476,12,2,5,1,8,91
1477,9,xix,29,1477,12,4,2,6,7,91
1478,1,xix,23,1478,18,0,11,5,15,94
1479,0,xix,15,1479,8,1,2,3,2,56
1480,7,xix,43,1480,28,1,21,3,17,149
1481,2,xix,19,1481,6,0,4,2,4,58
1482,2,xix,27,1482,8,2,2,3,6,74
1483,2,xix,8,1483,2,2,0,0,0,24
1484,7,xix,32,1484,24,2,9,7,15,127
1485,17,xix,64,1485,32,2,22,7,18,185
1486,11,xix,21,1486,12,5,4,3,9,87
1487,12,xix,39,1487,24,4,16,2,7,127
1488,3,xix,23,1488,6,0,3,1,8,79
1489,7,xix,32,1489,32,1,15,11,16,130
1490,12,xix,31,1490,18,0,11,4,22,148
1491,7,xix,34,1491,20,5,8,2,9,98
1492,21,xix,75,1492,30,2,16,6,28,283
1493,4,xix,28,1493,8,0,6,0,9,92
1494,6,xix,27,1494,16,0,7,7,17,129
1495,7,xix,52,1495,44,8,17,3,21,209
1496,10,xix,21,1496,8,1,4,3,9,80
1497,3,xix,20,1497,2,0,2,0,0,48
1498,2,xix,11,1498,4,0,3,1,4,54
1499,1,xix,25,1499,16,0,8,3,8,86
1500,5,xix,15,1500,8,5,2,1,5,78
1501,28,xix,114,1501,60,12,34,9,41,347
1502,40,xix,143,1502,72,13,34,25,63,432
1503,9,xix,45,1503,24,1,14,7,26,170
1504,7,xix,26,1504,14,3,7,2,10,101
1505,4,xix,13,1505,8,0,4,4,9,85
1506,3,xix,18,1506,12,0,6,4,12,85
1507,11,xix,27,1507,14,2,4,4,5,88
1508,10,xix,25,1508,12,0,7,2,7,75
1509,5,xix,25,1509,8,2,5,0,4,54
1510,117,xix,439,1510,222,36,120,34,165,1481
1511,6,xix,33,1511,12,0,9,1,5,78
1512,7,xix,25,1512,10,2,6,2,4,68
1513,93,xix,285,1513,140,27,79,15,85,896
1514,27,xix,124,1514,64,8,35,18,42,441
1515,5,xix,24,1515,16,0,3,4,14,107
1516,20,xix,70,1516,50,4,24,14,34,293
1517,8,xix,27,1517,14,3,10,0,14,103
1518,9,xix,35,1518,16,0,13,3,9,106
1519,9,xix,34,1519,24,1,9,8,22,164
1520,7,xix,22,1520,8,1,5,2,6,60
1521,19,xix,53,1521,24,3,16,2,10,152
1522,6,xix,23,1522,10,2,7,1,9,65
1523,19,xix,49,1523,20,3,11,5,9,144
1524,11,xix,41,1524,16,1,14,1,7,93
1525,10,xix,29,1525,12,0,10,2,8,79
1526,20,xix,49,1526,28,2,13,7,20,174
1527,70,xix,183,1527,92,17,51,16,55,575
1528,8,xix,27,1528,12,3,8,1,10,94
1529,0,xix,12,1529,6,0,1,3,8,51
1530,9,xix,25,1530,18,4,11,2,15,112
1531,7,xix,41,1531,20,2,14,1,9,123
1532,8,xix,17,1532,12,2,5,3,5,81
1533,7,xix,52,1533,30,2,18,4,24,164
1534,11,xx,36,1534,18,0,11,4,18,152
1535,6,xx,22,1535,14,0,10,2,16,97
1536,3,xx,26,1536,18,1,12,3,5,72
1537,13,xx,78,1537,72,9,29,23,58,360
1538,4,xx,28,1538,20,0,10,5,21,129
1539,7,xx,25,1539,12,1,7,3,10,83
1540,2,xx,17,1540,16,1,6,8,16,84
1541,11,xx,13,1541,14,4,4,4,11,82
1542,7,xx,17,1542,14,2,4,3,10,100
1543,7,xx,30,1543,16,1,12,2,14,99
1544,5,xx,31,1544,24,3,10,8,24,112
1545,9,xx,28,1545,16,0,8,6,10,84
1546,16,xx,22,1546,12,7,5,0,2,78
1547,5,xx,23,1547,10,1,6,3,9,78
1548,1,xx,8,1548,6,1,2,2,3,30
1549,5,xx,16,1549,12,1,7,2,4,49
1550,3,xx,18,1550,10,0,6,1,8,69
1551,5,xx,18,1551,18,0,8,7,12,101
1552,2,xx,15,1552,18,1,7,4,11,73
1553,5,xx,19,1553,12,3,1,8,15,81
1554,7,xx,20,1554,10,0,5,5,7,78
1555,0,xx,23,1555,12,0,9,3,11,84
1556,11,xx,30,1556,20,2,8,9,24,144
1557,11,xx,49,1557,48,7,22,13,30,214
1558,3,xx,11,1558,8,1,6,0,6,46
1559,11,xx,54,1559,42,0,25,8,24,208
1560,6,xx,25,1560,16,1,9,3,16,99
1561,12,xx,24,1561,10,0,8,2,7,72
1562,11,xx,29,1562,30,5,13,6,30,164
1563,4,xx,18,1563,12,0,8,4,7,49
1564,1,xx,11,1564,8,0,5,3,4,48
1565,2,xx,17,1565,20,2,8,8,19,91
1566,5,xx,24,1566,20,0,11,4,25,134
1567,12,xx,30,1567,24,1,14,6,18,135
1568,15,xx,42,1568,30,1,20,5,15,139
1569,0,xx,7,1569,6,0,4,0,0,25
1570,4,xx,30,1570,28,2,9,15,29,117
1571,10,xx,37,1571,32,3,19,9,20,131
1572,0,xx,10,1572,8,0,5,2,5,31
1573,5,xx,9,1573,24,2,10,8,8,71
1574,3,xx,15,1574,8,1,7,0,0,36
1575,11,xx,48,1575,40,5,21,6,17,178
1576,1,xx,9,1576,12,0,3,4,10,58
1577,2,xx,15,1577,12,0,10,2,7,62
1578,0,xx,9,1578,6,0,2,4,6,33
1579,0,xx,4,1579,6,0,1,4,4,21
1580,3,xx,4,1580,6,1,4,0,0,18
1581,1,xx,7,1581,6,0,5,0,0,24
1582,3,xx,8,1582,8,0,2,4,8,46
1583,2,xx,20,1583,12,0,7,2,8,72
1584,4,xx,27,1584,16,2,9,3,9,75
1585,5,xx,27,1585,18,3,15,0,4,65
1586,2,xx,25,1586,12,0,8,2,7,65
1587,1,xx,13,1587,12,0,5,5,10,54
1588,2,xx,8,1588,6,0,3,3,4,36
1589,0,xx,25,1589,12,0,7,5,6,60
1590,5,xx,23,1590,22,1,12,8,17,86
1591,4,xx,8,1591,6,2,3,0,3,28
1592,2,xx,1,1592,6,0,2,4,4,18
1593,1,xx,11,1593,10,0,4,5,6,44
1594,2,xx,12,1594,12,0,7,5,10,51
1595,10,xx,59,1595,48,1,24,16,26,213
1596,1,xx,10,1596,8,0,4,3,1,24
1597,2,xx,11,1597,6,0,1,3,6,36
1598,9,xx,25,1598,24,3,13,2,11,106
1599,0,xx,7,1599,6,0,3,0,3,33
1600,1,xx,11,1600,10,0,4,3,3,51
1601,1,xx,14,1601,6,0,5,0,0,35
1602,1,xx,6,1602,8,0,4,3,3,26
1603,3,xx,9,1603,12,0,2,6,5,56
1604,0,xx,1,1604,8,0,0,7,6,27
1605,8,xx,22,1605,16,0,7,6,10,98
1606,3,xx,14,1606,12,0,6,3,5,67
1607,4,xx,13,1607,10,0,3,0,4,69
1608,2,xx,12,1608,6,2,4,0,3,29
1609,0,xx,3,1609,6,0,1,5,6,23
1610,2,xx,11,1610,8,1,4,3,6,37
1611,0,xx,6,1611,6,0,4,1,1,17
1612,0,xx,10,1612,6,1,3,1,4,29
1613,3,xx,28,1613,26,0,19,3,13,121
1614,0,xx,6,1614,4,0,0,3,3,26
1615,1,xx,2,1615,6,0,1,0,6,29
1616,1,xx,17,1616,12,0,9,2,11,60
1617,0,xx,6,1617,8,0,2,6,4,28
1618,9,xx,24,1618,28,1,17,2,8,106
1619,1,xx,5,1619,6,0,1,3,2,34
1620,10,xx,30,1620,20,0,17,3,11,90
1621,3,xx,6,1621,8,4,1,2,5,30
1622,2,xx,5,1622,8,1,2,2,5,35
1623,2,xx,10,1623,12,0,12,0,0,40
1624,4,xx,24,1624,20,0,10,6,21,100
1625,3,xx,19,1625,20,2,13,2,8,59
1626,2,xx,7,1626,6,0,3,2,3,24
1627,5,xx,24,1627,20,3,8,7,6,83
1628,13,xx,48,1628,32,3,20,3,9,114
1629,0,xx,6,1629,6,0,3,1,5,35
1630,2,xx,9,1630,12,0,5,4,4,55
1631,0,xx,2,1631,6,0,1,5,8,26
1632,0,xx,15,1632,12,1,4,6,8,58
1633,1,xx,18,1633,10,1,6,1,5,57
1634,2,xx,4,1634,6,0,3,0,2,21
1635,3,xx,34,1635,24,1,20,1,5,118
1636,10,xx,33,1636,20,0,12,4,11,107
1637,2,xx,9,1637,6,0,5,0,1,26
1638,2,xx,12,1638,8,1,6,0,5,39
1639,2,xx,16,1639,8,0,7,1,5,42
1640,3,xx,16,1640,12,0,8,2,6,62
1641,1,xx,8,1641,16,0,2,12,16,61
1642,1,xx,6,1642,6,0,3,3,5,26
1643,6,xx,14,1643,8,2,4,0,3,56
1644,2,xx,16,1644,12,1,4,7,9,46
1645,0,xx,5,1645,6,0,3,3,5,19
1646,2,xx,12,1646,8,0,6,0,0,35
1647,4,xx,16,1647,20,0,12,7,20,122
1648,2,xx,10,1648,8,2,2,2,2,36
1649,1,xx,6,1649,8,0,3,3,4,25
1650,2,xx,5,1650,6,0,2,2,6,32
1651,0,xx,3,1651,6,0,0,5,7,20
1652,10,xx,13,1652,12,5,5,1,3,59
1653,1,xx,8,1653,6,0,3,3,10,37
1654,10,xx,53,1654,44,1,29,8,20,190
1655,4,xx,30,1655,20,2,14,3,3,90
1656,3,xx,7,1656,8,2,3,2,3,31
1657,1,xx,5,1657,6,0,2,3,7,22
1658,1,xx,3,1658,6,0,1,2,4,24
1659,1,xx,9,1659,8,0,5,3,4,30
1660,3,xx,11,1660,6,1,4,0,1,30
1661,1,xx,7,1661,8,0,8,0,0,33
1662,6,xx,30,1662,30,2,18,5,10,119
1663,3,xx,13,1663,8,1,7,0,3,42
1664,2,xx,20,1664,12,0,7,5,8,69
1665,3,xx,2,1665,6,3,3,0,0,14
1666,3,xx,15,1666,12,0,9,0,2,63
1667,2,xx,31,1667,28,1,17,7,19,112
1668,0,xx,6,1668,6,0,2,2,6,39
1669,3,xx,10,1669,8,0,1,0,0,46
1670,2,xx,6,1670,6,3,2,1,1,18
1671,1,xx,15,1671,20,0,7,10,14,65
1672,0,xx,15,1672,20,0,11,8,10,66
1673,5,xx,36,1673,36,0,20,10,22,164
1674,10,xx,40,1674,36,4,18,8,10,132
1675,2,xx,15,1675,20,0,10,8,14,110
1676,4,xx,13,1676,8,1,5,0,3,43
1677,0,xx,3,1677,6,0,1,4,6,30
1678,1,xx,28,1678,20,0,17,2,6,70
1679,7,xx,66,1679,26,1,21,1,21,192
1680,42,xx,190,1680,132,10,98,15,62,546
1681,1,xx,13,1681,6,0,6,0,2,39
1682,11,xx,44,1682,24,0,17,4,21,148
1683,4,xx,21,1683,14,2,6,2,11,82
1684,9,xx,21,1684,10,1,7,2,5,69
1685,2,xx,12,1685,10,1,4,4,11,58
1686,27,xx,74,1686,52,7,27,10,22,232
1687,2,xx,16,1687,8,0,5,2,5,50
1688,8,xx,20,1688,18,2,10,3,8,78
1689,6,xx,30,1689,16,1,9,6,8,83
1690,4,xx,24,1690,12,1,5,1,7,81
1691,16,xx,40,1691,26,5,16,3,19,135
1692,6,xx,33,1692,14,0,7,6,13,87
1693,7,xx,23,1693,12,1,7,2,11,85
1694,8,xx,39,1694,24,0,17,7,15,121
1695,9,xx,19,1695,8,1,6,0,7,68
1696,8,xx,34,1696,26,1,16,4,10,111
1697,12,xx,30,1697,16,0,15,0,8,79
1698,7,xx,26,1698,14,0,7,5,7,63
1699,9,xx,45,1699,30,3,18,6,5,115
1700,7,xx,40,1700,22,1,13,3,11,115
1701,3,xx,13,1701,10,1,4,4,6,53
1702,0,xx,14,1702,8,0,5,3,5,32
1703,4,xx,18,1703,14,0,6,6,12,64
1704,0,xx,22,1704,16,0,10,4,15,87
1705,5,xx,6,1705,8,0,2,4,8,46
1706,10,xx,31,1706,20,0,12,5,9,86
1707,7,xx,22,1707,16,2,10,4,10,71
1708,18,xx,48,1708,40,12,25,1,16,171
1709,9,xx,42,1709,24,1,17,2,10,109
1710,6,xx,48,1710,30,2,12,7,26,178
1711,3,xx,13,1711,8,1,5,2,7,43
1712,29,xx,105,1712,68,9,41,12,47,349
1713,11,xx,43,1713,40,4,16,9,32,185
1714,9,xx,41,1714,24,1,15,6,12,120
1715,4,xx,31,1715,18,0,16,1,5,83
1716,6,xx,42,1716,28,3,16,6,16,158
1717,5,xx,22,1717,12,0,1,2,4,83
1718,12,xx,65,1718,48,4,32,2,32,226
1719,9,xx,66,1719,34,1,24,9,20,192
1720,15,xx,43,1720,42,1,31,3,19,200
1721,6,xx,28,1721,18,1,10,5,23,132
1722,2,xx,28,1722,12,0,6,5,12,98
1723,15,xx,72,1723,58,3,31,12,28,234
1724,6,xx,19,1724,18,1,11,4,14,85
1725,7,xx,47,1725,20,1,17,1,10,116
1726,3,xx,34,1726,22,2,13,4,12,123
1727,4,xx,20,1727,10,1,6,3,8,55
1728,1,xx,16,1728,32,0,21,6,9,102
1729,7,xx,31,1729,24,6,11,5,10,109
1730,6,xx,47,1730,20,2,13,4,14,119
1731,7,xx,16,1731,8,2,5,1,9,74
1732,11,xx,24,1732,8,1,4,1,7,77
1733,7,xx,17,1733,8,0,3,2,4,52
1734,8,xx,13,1734,8,2,3,3,3,47
1735,5,xx,22,1735,14,1,8,4,6,70
1736,14,xx,24,1736,10,1,6,2,13,93
1737,3,xx,13,1737,6,2,4,0,4,46
1738,9,xx,24,1738,14,1,6,3,8,104
1739,8,xx,27,1739,12,1,6,2,17,117
1740,0,xx,11,1740,6,0,6,0,4,32
1741,1,xx,13,1741,10,0,8,2,6,45
1742,251,xx,1219,1742,1134,105,534,304,931,5411
1743,5,xx,3,1743,2,0,1,0,4,26
1744,1,xx,7,1744,8,0,4,4,6,30
1745,5,xx,20,1745,8,0,5,3,4,50
1746,2,xx,7,1746,2,0,0,0,1,25
1747,0,xx,9,1747,2,0,1,1,1,19
1748,2,xx,11,1748,12,3,7,1,9,82
